chunk_id,combination_id,permutation_index,components,values,assembled_text
CHUNK1,chunk1_perm_959,959,T1|T2|T4,raccoon named Ramona|a bonnet knitted from dandelions|a monocle on a chain,raccoon named Ramona a bonnet knitted from dandelions a monocle on a chain
CHUNK1,chunk1_perm_960,960,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|a pair of broken spectacles held together with tape,raccoon named Ramona a colorful Mexican sombrero a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_961,961,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|a pair of large racing goggles,raccoon named Ramona a colorful Mexican sombrero a pair of large racing goggles
CHUNK1,chunk1_perm_962,962,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|heart shaped glasses,raccoon named Ramona a colorful Mexican sombrero heart shaped glasses
CHUNK1,chunk1_perm_963,963,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|a yellow eye patch over one eye,raccoon named Ramona a colorful Mexican sombrero a yellow eye patch over one eye
CHUNK1,chunk1_perm_964,964,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|a gummy bear nose piercing,raccoon named Ramona a colorful Mexican sombrero a gummy bear nose piercing
CHUNK1,chunk1_perm_965,965,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|sky blue eye shadow,raccoon named Ramona a colorful Mexican sombrero sky blue eye shadow
CHUNK1,chunk1_perm_966,966,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|pink fuzzy frame glasses,raccoon named Ramona a colorful Mexican sombrero pink fuzzy frame glasses
CHUNK1,chunk1_perm_967,967,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|glasses covered in large buttons,raccoon named Ramona a colorful Mexican sombrero glasses covered in large buttons
CHUNK1,chunk1_perm_968,968,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|mirrored cycling sunglasses,raccoon named Ramona a colorful Mexican sombrero mirrored cycling sunglasses
CHUNK1,chunk1_perm_969,969,T1|T2|T4,raccoon named Ramona|a colorful Mexican sombrero|a monocle on a chain,raccoon named Ramona a colorful Mexican sombrero a monocle on a chain
CHUNK1,chunk1_perm_970,970,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|a pair of broken spectacles held together with tape,raccoon named Ramona a Russian Trapper Hat a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_971,971,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|a pair of large racing goggles,raccoon named Ramona a Russian Trapper Hat a pair of large racing goggles
CHUNK1,chunk1_perm_972,972,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|heart shaped glasses,raccoon named Ramona a Russian Trapper Hat heart shaped glasses
CHUNK1,chunk1_perm_973,973,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|a yellow eye patch over one eye,raccoon named Ramona a Russian Trapper Hat a yellow eye patch over one eye
CHUNK1,chunk1_perm_974,974,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|a gummy bear nose piercing,raccoon named Ramona a Russian Trapper Hat a gummy bear nose piercing
CHUNK1,chunk1_perm_975,975,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|sky blue eye shadow,raccoon named Ramona a Russian Trapper Hat sky blue eye shadow
CHUNK1,chunk1_perm_976,976,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|pink fuzzy frame glasses,raccoon named Ramona a Russian Trapper Hat pink fuzzy frame glasses
CHUNK1,chunk1_perm_977,977,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|glasses covered in large buttons,raccoon named Ramona a Russian Trapper Hat glasses covered in large buttons
CHUNK1,chunk1_perm_978,978,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|mirrored cycling sunglasses,raccoon named Ramona a Russian Trapper Hat mirrored cycling sunglasses
CHUNK1,chunk1_perm_979,979,T1|T2|T4,raccoon named Ramona|a Russian Trapper Hat|a monocle on a chain,raccoon named Ramona a Russian Trapper Hat a monocle on a chain
CHUNK1,chunk1_perm_980,980,T1|T2|T4,raccoon named Ramona|a knight's helmet|a pair of broken spectacles held together with tape,raccoon named Ramona a knight's helmet a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_981,981,T1|T2|T4,raccoon named Ramona|a knight's helmet|a pair of large racing goggles,raccoon named Ramona a knight's helmet a pair of large racing goggles
CHUNK1,chunk1_perm_982,982,T1|T2|T4,raccoon named Ramona|a knight's helmet|heart shaped glasses,raccoon named Ramona a knight's helmet heart shaped glasses
CHUNK1,chunk1_perm_983,983,T1|T2|T4,raccoon named Ramona|a knight's helmet|a yellow eye patch over one eye,raccoon named Ramona a knight's helmet a yellow eye patch over one eye
CHUNK1,chunk1_perm_984,984,T1|T2|T4,raccoon named Ramona|a knight's helmet|a gummy bear nose piercing,raccoon named Ramona a knight's helmet a gummy bear nose piercing
CHUNK1,chunk1_perm_985,985,T1|T2|T4,raccoon named Ramona|a knight's helmet|sky blue eye shadow,raccoon named Ramona a knight's helmet sky blue eye shadow
CHUNK1,chunk1_perm_986,986,T1|T2|T4,raccoon named Ramona|a knight's helmet|pink fuzzy frame glasses,raccoon named Ramona a knight's helmet pink fuzzy frame glasses
CHUNK1,chunk1_perm_987,987,T1|T2|T4,raccoon named Ramona|a knight's helmet|glasses covered in large buttons,raccoon named Ramona a knight's helmet glasses covered in large buttons
CHUNK1,chunk1_perm_988,988,T1|T2|T4,raccoon named Ramona|a knight's helmet|mirrored cycling sunglasses,raccoon named Ramona a knight's helmet mirrored cycling sunglasses
CHUNK1,chunk1_perm_989,989,T1|T2|T4,raccoon named Ramona|a knight's helmet|a monocle on a chain,raccoon named Ramona a knight's helmet a monocle on a chain
CHUNK1,chunk1_perm_990,990,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|a pair of broken spectacles held together with tape,raccoon named Ramona a flamboyant hat of swan feathers a pair of broken spectacles held together with tape
CHUNK1,chunk1_perm_991,991,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|a pair of large racing goggles,raccoon named Ramona a flamboyant hat of swan feathers a pair of large racing goggles
CHUNK1,chunk1_perm_992,992,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|heart shaped glasses,raccoon named Ramona a flamboyant hat of swan feathers heart shaped glasses
CHUNK1,chunk1_perm_993,993,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|a yellow eye patch over one eye,raccoon named Ramona a flamboyant hat of swan feathers a yellow eye patch over one eye
CHUNK1,chunk1_perm_994,994,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|a gummy bear nose piercing,raccoon named Ramona a flamboyant hat of swan feathers a gummy bear nose piercing
CHUNK1,chunk1_perm_995,995,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|sky blue eye shadow,raccoon named Ramona a flamboyant hat of swan feathers sky blue eye shadow
CHUNK1,chunk1_perm_996,996,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|pink fuzzy frame glasses,raccoon named Ramona a flamboyant hat of swan feathers pink fuzzy frame glasses
CHUNK1,chunk1_perm_997,997,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|glasses covered in large buttons,raccoon named Ramona a flamboyant hat of swan feathers glasses covered in large buttons
CHUNK1,chunk1_perm_998,998,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|mirrored cycling sunglasses,raccoon named Ramona a flamboyant hat of swan feathers mirrored cycling sunglasses
CHUNK1,chunk1_perm_999,999,T1|T2|T4,raccoon named Ramona|a flamboyant hat of swan feathers|a monocle on a chain,raccoon named Ramona a flamboyant hat of swan feathers a monocle on a chain
CHUNK2,chunk2_perm_000,0,T1|T3|T5,rhino named Ruby|a vial of stardust|a hot pink trenchcoat,rhino named Ruby a vial of stardust a hot pink trenchcoat
CHUNK2,chunk2_perm_001,1,T1|T3|T5,rhino named Ruby|a vial of stardust|Fruit-Slice dress,rhino named Ruby a vial of stardust Fruit-Slice dress
CHUNK2,chunk2_perm_002,2,T1|T3|T5,rhino named Ruby|a vial of stardust|a white fur coat.,rhino named Ruby a vial of stardust a white fur coat.
CHUNK2,chunk2_perm_003,3,T1|T3|T5,rhino named Ruby|a vial of stardust|3D printed floral bodysuit,rhino named Ruby a vial of stardust 3D printed floral bodysuit
CHUNK2,chunk2_perm_004,4,T1|T3|T5,rhino named Ruby|a vial of stardust|jellyfish-Inspired Gown,rhino named Ruby a vial of stardust jellyfish-Inspired Gown
CHUNK2,chunk2_perm_005,5,T1|T3|T5,rhino named Ruby|a vial of stardust|a fly fishing vest.,rhino named Ruby a vial of stardust a fly fishing vest.
CHUNK2,chunk2_perm_006,6,T1|T3|T5,rhino named Ruby|a vial of stardust|dress made of spaghetti,rhino named Ruby a vial of stardust dress made of spaghetti
CHUNK2,chunk2_perm_007,7,T1|T3|T5,rhino named Ruby|a vial of stardust|bubble wrap skirt,rhino named Ruby a vial of stardust bubble wrap skirt
CHUNK2,chunk2_perm_008,8,T1|T3|T5,rhino named Ruby|a vial of stardust|Glowing Fiber Optic Dress:,rhino named Ruby a vial of stardust Glowing Fiber Optic Dress:
CHUNK2,chunk2_perm_009,9,T1|T3|T5,rhino named Ruby|a vial of stardust|Origami Dress:,rhino named Ruby a vial of stardust Origami Dress:
CHUNK2,chunk2_perm_010,10,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|a hot pink trenchcoat,rhino named Ruby a large wall clock hanging from a heavy chain. a hot pink trenchcoat
CHUNK2,chunk2_perm_011,11,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|Fruit-Slice dress,rhino named Ruby a large wall clock hanging from a heavy chain. Fruit-Slice dress
CHUNK2,chunk2_perm_012,12,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|a white fur coat.,rhino named Ruby a large wall clock hanging from a heavy chain. a white fur coat.
CHUNK2,chunk2_perm_013,13,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|3D printed floral bodysuit,rhino named Ruby a large wall clock hanging from a heavy chain. 3D printed floral bodysuit
CHUNK2,chunk2_perm_014,14,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|jellyfish-Inspired Gown,rhino named Ruby a large wall clock hanging from a heavy chain. jellyfish-Inspired Gown
CHUNK2,chunk2_perm_015,15,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|a fly fishing vest.,rhino named Ruby a large wall clock hanging from a heavy chain. a fly fishing vest.
CHUNK2,chunk2_perm_016,16,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|dress made of spaghetti,rhino named Ruby a large wall clock hanging from a heavy chain. dress made of spaghetti
CHUNK2,chunk2_perm_017,17,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|bubble wrap skirt,rhino named Ruby a large wall clock hanging from a heavy chain. bubble wrap skirt
CHUNK2,chunk2_perm_018,18,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|Glowing Fiber Optic Dress:,rhino named Ruby a large wall clock hanging from a heavy chain. Glowing Fiber Optic Dress:
CHUNK2,chunk2_perm_019,19,T1|T3|T5,rhino named Ruby|a large wall clock hanging from a heavy chain.|Origami Dress:,rhino named Ruby a large wall clock hanging from a heavy chain. Origami Dress:
CHUNK2,chunk2_perm_020,20,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|a hot pink trenchcoat,rhino named Ruby a slice of melty pizza. a hot pink trenchcoat
CHUNK2,chunk2_perm_021,21,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|Fruit-Slice dress,rhino named Ruby a slice of melty pizza. Fruit-Slice dress
CHUNK2,chunk2_perm_022,22,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|a white fur coat.,rhino named Ruby a slice of melty pizza. a white fur coat.
CHUNK2,chunk2_perm_023,23,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|3D printed floral bodysuit,rhino named Ruby a slice of melty pizza. 3D printed floral bodysuit
CHUNK2,chunk2_perm_024,24,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|jellyfish-Inspired Gown,rhino named Ruby a slice of melty pizza. jellyfish-Inspired Gown
CHUNK2,chunk2_perm_025,25,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|a fly fishing vest.,rhino named Ruby a slice of melty pizza. a fly fishing vest.
CHUNK2,chunk2_perm_026,26,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|dress made of spaghetti,rhino named Ruby a slice of melty pizza. dress made of spaghetti
CHUNK2,chunk2_perm_027,27,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|bubble wrap skirt,rhino named Ruby a slice of melty pizza. bubble wrap skirt
CHUNK2,chunk2_perm_028,28,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|Glowing Fiber Optic Dress:,rhino named Ruby a slice of melty pizza. Glowing Fiber Optic Dress:
CHUNK2,chunk2_perm_029,29,T1|T3|T5,rhino named Ruby|a slice of melty pizza.|Origami Dress:,rhino named Ruby a slice of melty pizza. Origami Dress:
CHUNK2,chunk2_perm_030,30,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|a hot pink trenchcoat,rhino named Ruby a tiny birdcage with a grasshopper inside it a hot pink trenchcoat
CHUNK2,chunk2_perm_031,31,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|Fruit-Slice dress,rhino named Ruby a tiny birdcage with a grasshopper inside it Fruit-Slice dress
CHUNK2,chunk2_perm_032,32,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|a white fur coat.,rhino named Ruby a tiny birdcage with a grasshopper inside it a white fur coat.
CHUNK2,chunk2_perm_033,33,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|3D printed floral bodysuit,rhino named Ruby a tiny birdcage with a grasshopper inside it 3D printed floral bodysuit
CHUNK2,chunk2_perm_034,34,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|jellyfish-Inspired Gown,rhino named Ruby a tiny birdcage with a grasshopper inside it jellyfish-Inspired Gown
CHUNK2,chunk2_perm_035,35,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|a fly fishing vest.,rhino named Ruby a tiny birdcage with a grasshopper inside it a fly fishing vest.
CHUNK2,chunk2_perm_036,36,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|dress made of spaghetti,rhino named Ruby a tiny birdcage with a grasshopper inside it dress made of spaghetti
CHUNK2,chunk2_perm_037,37,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|bubble wrap skirt,rhino named Ruby a tiny birdcage with a grasshopper inside it bubble wrap skirt
CHUNK2,chunk2_perm_038,38,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|Glowing Fiber Optic Dress:,rhino named Ruby a tiny birdcage with a grasshopper inside it Glowing Fiber Optic Dress:
CHUNK2,chunk2_perm_039,39,T1|T3|T5,rhino named Ruby|a tiny birdcage with a grasshopper inside it|Origami Dress:,rhino named Ruby a tiny birdcage with a grasshopper inside it Origami Dress:
CHUNK2,chunk2_perm_040,40,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|a hot pink trenchcoat,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. a hot pink trenchcoat
CHUNK2,chunk2_perm_041,41,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|Fruit-Slice dress,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. Fruit-Slice dress
CHUNK2,chunk2_perm_042,42,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|a white fur coat.,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. a white fur coat.
CHUNK2,chunk2_perm_043,43,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|3D printed floral bodysuit,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. 3D printed floral bodysuit
CHUNK2,chunk2_perm_044,44,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|jellyfish-Inspired Gown,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. jellyfish-Inspired Gown
CHUNK2,chunk2_perm_045,45,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|a fly fishing vest.,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. a fly fishing vest.
CHUNK2,chunk2_perm_046,46,T1|T3|T5,rhino named Ruby|a small fish-tank with a live goldfish in it on a necklace.|dress made of spaghetti,rhino named Ruby a small fish-tank with a live goldfish in it on a necklace. dress made of spaghetti
